transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span	transcript_id	gene_length	exon_count	exon_span	intron_count	intron_span
bHd19868.1	3732	7	1329	6	2403	RVARI.g10898.t1	2041	5	1482	4	559
bHd02635.1	4376	10	2925	9	1451	RVARI.g4857.t1	3268	8	2172	7	1096
bHd02992.1	4630	6	1221	5	3409	RVARI.g8629.t1	3216	5	1173	4	2043
bHd10360.1	855	2	615	1	240	RVARI.g1242.t1	596	2	537	1	59
bHd00388.1	15205	11	1758	10	13447	RVARI.g7334.t1	11811	12	1818	11	9993
bHd11378.1	6548	14	2496	13	4052	RVARI.g5074.t2	5232	14	2415	13	2817
bHd14937.1	9559	9	1203	8	8356	RVARI.g7010.t1	1774	5	816	4	958
bHd04606.1	1200	2	648	1	552	RVARI.g10665.t1	703	2	633	1	70
bHd05318.1	2839	4	1509	3	1330	RVARI.g9915.t1	1269	4	1050	3	219
bHd18785.1	4041	10	1419	9	2622	RVARI.g13035.t1	2290	10	1311	9	979
bHd08333.1	4043	12	1431	11	2612	RVARI.g10579.t1	2100	8	1446	7	654
bHd18626.1	1523	5	759	4	764	RVARI.g4819.t1	1193	5	777	4	416
bHd14722.1	6674	14	3732	13	2942	RVARI.g1694.t1	5998	9	2226	8	3772
bHd03756.1	1686	5	678	4	1008	RVARI.g5239.t1	1004	4	645	3	359
bHd17158.1	730	3	381	2	349	RVARI.g1029.t1	399	2	336	1	63
bHd16400.1	11515	14	5904	13	5611	RVARI.g13616.t1	10020	14	5775	13	4245
bHd01842.1	1454	3	747	2	707	RVARI.g1563.t1	928	3	747	2	181
bHd00702.1	2622	6	1191	5	1431	RVARI.g842.t1	1408	4	1182	3	226
bHd06579.1	4785	10	1332	9	3453	RVARI.g4870.t1	3066	10	1779	9	1287
bHd17718.1	2151	5	1323	4	828	RVARI.g9160.t1	1786	6	1281	5	505
bHd02147.1	8819	8	2982	7	5837	RVARI.g7822.t1	3308	2	2943	1	365
bHd03356.1	3538	5	1650	4	1888	RVARI.g6592.t1	2927	5	1791	4	1136
bHd06137.1	2105	3	837	2	1268	RVARI.g577.t1	761	2	693	1	68
bHd17408.1	641	2	345	1	296	RVARI.g3413.t1	607	2	372	1	235
bHd12870.1	5694	13	2322	12	3372	RVARI.g1713.t1	3941	10	2382	9	1559
bHd05238.1	3372	9	1989	8	1383	RVARI.g4976.t1	2433	8	1740	7	693
bHd12489.1	2034	8	906	7	1128	RVARI.g8594.t1	1299	7	885	6	414
bHd15622.1	771	2	603	1	168	RVARI.g2232.t1	678	2	561	1	117
bHd18941.1	3283	13	1398	12	1885	RVARI.g10248.t1	2178	13	1347	12	831
bHd10534.1	7418	13	4122	12	3296	RVARI.g9425.t1	5751	9	4068	8	1683
bHd02023.1	3698	3	2346	2	1352	RVARI.g10421.t1	2448	1	2448	0	0
bHd08222.1	4078	7	2184	6	1894	RVARI.g2877.t1	3088	7	2064	6	1024
bHd08331.1	2557	5	1500	4	1057	RVARI.g10576.t1	1684	4	1149	3	535
bHd15818.1	2261	4	417	3	1844	RVARI.g1225.t1	1836	3	468	2	1368
bHd02843.1	7567	13	3465	12	4102	RVARI.g9009.t1	3041	4	2373	3	668
bHd18624.1	11031	9	4557	8	6474	RVARI.g4817.t1	4679	7	3309	6	1370
bHd02251.1	15794	10	1305	9	14489	RVARI.g941.t1	8825	6	1239	5	7586
bHd07464.1	4612	9	2043	8	2569	RVARI.g2659.t1	2526	9	1929	8	597
bHd03178.2	1618	5	519	4	1099	RVARI.g8687.t1	773	4	438	3	335
bHd04304.1	3578	6	1473	5	2105	RVARI.g3385.t1	1827	5	1443	4	384
bHd04427.1	3475	5	732	4	2743	RVARI.g1796.t1	1150	5	735	4	415
bHd19680.1	4184	5	453	4	3731	RVARI.g10290.t1	1847	5	318	4	1529
bHd17194.1	5288	6	1695	5	3593	RVARI.g1184.t1	1411	3	1260	2	151
bHd01840.1	3316	8	1677	7	1639	RVARI.g2161.t1	2243	8	1533	7	710
bHd04487.1	1844	5	831	4	1013	RVARI.g402.t1	1261	5	834	4	427
bHd00151.1	1201	4	813	3	388	RVARI.g6239.t1	1185	4	795	3	390
bHd14616.1	8701	22	5037	21	3664	RVARI.g7353.t1	6964	21	5034	20	1930
bHd15009.1	2718	4	1869	3	849	RVARI.g7076.t1	2385	4	1872	3	513
bHd06919.1	2243	3	846	2	1397	RVARI.g9017.t1	1334	3	663	2	671
bHd03760.1	1419	3	1065	2	354	RVARI.g4080.t1	1225	2	1059	1	166
bHd07059.1	5229	15	2391	14	2838	RVARI.g13489.t1	4682	14	2379	13	2303
bHd15365.1	3536	3	1056	2	2480	RVARI.g6900.t1	1366	3	951	2	415
bHd18566.1	1141	4	537	3	604	RVARI.g10615.t1	744	4	549	3	195
bHd15943.1	1359	3	678	2	681	RVARI.g7174.t1	809	3	666	2	143
bHd01379.1	10830	21	5685	20	5145	RVARI.g4718.t1	3170	8	2196	7	974
bHd17537.2	3051	11	1782	10	1269	RVARI.g6451.t1	4685	10	1863	9	2822
bHd05554.1	3560	10	1737	9	1823	RVARI.g7872.t1	2759	6	1458	5	1301
bHd06419.1	1090	4	444	3	646	RVARI.g10979.t1	780	4	420	3	360
bHd17334.1	3391	12	1158	11	2233	RVARI.g10836.t2	2013	11	1158	10	855
bHd00888.1	1519	2	1107	1	412	RVARI.g7227.t1	993	1	993	0	0
bHd12586.1	2814	5	1434	4	1380	RVARI.g4019.t1	1840	4	1356	3	484
bHd08513.2	3886	14	1407	13	2479	RVARI.g10169.t1	2137	12	1308	11	829
bHd00699.1	1566	5	933	4	633	RVARI.g2731.t1	1704	6	1167	5	537
bHd04401.1	3322	13	1581	12	1741	RVARI.g7943.t1	3014	12	1473	11	1541
bHd05034.1	9513	27	2832	26	6681	RVARI.g12983.t1	4545	22	2745	21	1800
bHd04557.1	3403	8	1785	7	1618	RVARI.g11326.t1	2293	7	1635	6	658
bHd07945.1	1587	3	987	2	600	RVARI.g6711.t1	668	2	612	1	56
bHd03525.1	1621	2	1431	1	190	RVARI.g12529.t1	1711	3	1314	2	397
bHd06963.1	8901	18	3717	17	5184	RVARI.g1194.t1	5955	16	3705	15	2250
bHd08728.1	2539	7	771	6	1768	RVARI.g2797.t1	1339	7	771	6	568
bHd19274.1	2034	3	984	2	1050	RVARI.g4261.t1	969	3	837	2	132
bHd12268.1	3677	9	1503	8	2174	RVARI.g10929.t1	2300	7	1473	6	827
bHd15309.1	2607	11	1293	10	1314	RVARI.g6856.t1	2090	11	1254	10	836
bHd00153.1	3146	6	795	5	2351	RVARI.g6241.t1	1337	5	795	4	542
bHd19373.1	5164	7	3357	6	1807	RVARI.g9891.t1	4009	7	3423	6	586
bHd00897.1	3539	7	2073	6	1466	RVARI.g7224.t1	3312	6	2301	5	1011
bHd07500.1	4375	4	3093	3	1282	RVARI.g2616.t1	3257	3	3093	2	164
bHd17956.1	3322	8	1329	7	1993	RVARI.g3708.t2	1637	9	993	8	644
bHd19753.1	4801	14	2163	13	2638	RVARI.g8230.t1	3772	13	2142	12	1630
bHd15769.1	11518	25	4008	24	7510	RVARI.g9599.t2	8661	26	4122	25	4539
bHd01576.1	5185	15	1767	14	3418	RVARI.g9985.t1	3102	15	1821	14	1281
bHd09014.1	2530	3	504	2	2026	RVARI.g12396.t1	552	2	495	1	57
bHd18863.1	12533	29	5871	28	6662	RVARI.g13081.t1	8923	27	5790	26	3133
bHd03120.1	4735	4	885	3	3850	RVARI.g8560.t1	1290	4	861	3	429
bHd10076.1	2159	6	1041	5	1118	RVARI.g1481.t1	1182	4	942	3	240
bHd02190.1	2323	5	654	4	1669	RVARI.g13596.t1	994	5	636	4	358
bHd12759.1	9321	17	2499	16	6822	RVARI.g10260.t1	2117	10	1416	9	701
bHd08984.1	2398	9	939	8	1459	RVARI.g1845.t1	1630	9	939	8	691
bHd15467.1	5511	10	2823	9	2688	RVARI.g992.t1	3898	10	2679	9	1219
bHd04588.1	3183	11	1482	10	1701	RVARI.g10599.t1	2341	9	1341	8	1000
bHd01544.1	432	2	243	1	189	RVARI.g5128.t1	307	2	243	1	64
bHd16754.1	747	1	747	0	0	RVARI.g10084.t1	696	1	696	0	0
bHd16768.1	1592	5	675	4	917	RVARI.g10093.t1	1014	5	639	4	375
bHd07081.1	8589	9	1740	8	6849	RVARI.g9528.t1	7472	9	1944	8	5528
bHd07550.1	1086	2	549	1	537	RVARI.g2557.t1	2907	7	1626	6	1281
bHd08778.1	449	2	390	1	59	RVARI.g12065.t1	588	2	399	1	189
bHd18045.1	1321	4	828	3	493	RVARI.g11990.t1	1251	2	615	1	636
bHd10855.1	3528	3	1344	2	2184	RVARI.g1522.t1	1391	2	1335	1	56
bHd05014.1	3033	8	1482	7	1551	RVARI.g12996.t1	2391	10	1488	9	903
bHd11011.1	1177	2	729	1	448	RVARI.g11083.t1	852	2	795	1	57
bHd13364.1	5555	14	2613	13	2942	RVARI.g13601.t1	4095	14	2607	13	1488
bHd18965.1	5471	18	2274	17	3197	RVARI.g10263.t1	3408	15	2235	14	1173
bHd03886.1	544	3	222	2	322	RVARI.g8213.t1	376	3	228	2	148
bHd06664.1	847	4	561	3	286	RVARI.g11980.t1	270	1	270	0	0
bHd10346.1	2221	4	918	3	1303	RVARI.g13585.t1	1342	4	927	3	415
bHd09431.1	859	3	609	2	250	RVARI.g8875.t1	876	3	600	2	276
bHd16042.1	5330	17	3237	16	2093	RVARI.g7102.t1	3403	12	2502	11	901
bHd02192.1	7666	11	3141	10	4525	RVARI.g8826.t1	4307	10	3108	9	1199
bHd03170.1	1252	2	414	1	838	RVARI.g8616.t1	402	1	402	0	0
bHd19625.1	6604	17	2799	16	3805	RVARI.g10337.t1	5917	16	2574	15	3343
bHd15278.2	5451	10	2232	9	3219	RVARI.g6825.t1	3730	10	1956	9	1774
bHd02053.1	2115	8	1095	7	1020	RVARI.g8752.t1	1688	6	1104	5	584
bHd03068.1	863	3	417	2	446	RVARI.g2767.t1	663	3	432	2	231
bHd18569.1	732	4	300	3	432	RVARI.g10672.t1	515	4	303	3	212
bHd13560.1	1138	3	411	2	727	RVARI.g1484.t1	628	3	411	2	217
bHd18591.1	5852	17	2583	16	3269	RVARI.g10713.t1	3826	17	2517	16	1309
bHd07083.1	5502	11	2379	10	3123	RVARI.g9526.t1	3983	9	2214	8	1769
bHd04153.1	6130	7	3276	6	2854	RVARI.g775.t1	4622	9	3120	8	1502
bHd03474.1	11282	19	2448	18	8834	RVARI.g4508.t1	5565	14	2328	13	3237
bHd06381.1	6840	30	3210	29	3630	RVARI.g4482.t1	6188	19	3240	18	2948
bHd01127.1	11610	18	3486	17	8124	RVARI.g1286.t1	4637	15	3351	14	1286
bHd05364.1	1828	3	759	2	1069	RVARI.g6507.t1	1353	3	735	2	618
bHd14718.1	10995	22	5034	21	5961	RVARI.g7427.t1	10647	23	6195	22	4452
bHd07208.1	4373	5	1551	4	2822	RVARI.g8273.t1	8574	8	2445	7	6129
bHd03621.1	3292	9	705	8	2587	RVARI.g5155.t1	1518	8	804	7	714
bHd17384.1	4136	20	2133	19	2003	RVARI.g13706.t1	4023	18	2172	17	1851
bHd17912.1	2320	3	954	2	1366	RVARI.g13846.t1	1087	3	888	2	199
bHd17067.1	1500	4	537	3	963	RVARI.g3487.t1	781	4	510	3	271
bHd12026.1	806	2	534	1	272	RVARI.g9441.t1	563	2	384	1	179
bHd09306.1	630	1	630	0	0	RVARI.g13643.t1	636	1	636	0	0
bHd02850.1	3696	5	2412	4	1284	RVARI.g8874.t1	2501	2	2205	1	296
bHd19627.1	12921	21	3003	20	9918	RVARI.g10335.t1	1947	9	1194	8	753
bHd17827.1	1712	6	594	5	1118	RVARI.g219.t1	586	3	426	2	160
bHd18608.1	8584	21	4722	20	3862	RVARI.g10726.t1	1691	9	1050	8	641
bHd16197.1	4585	15	2130	14	2455	RVARI.g8572.t1	3422	12	1911	11	1511
bHd15047.1	1740	3	1047	2	693	RVARI.g7087.t1	2372	8	1701	7	671
bHd14675.1	2766	3	1953	2	813	RVARI.g7401.t1	2224	3	1953	2	271
bHd19662.1	4239	14	1629	13	2610	RVARI.g10306.t1	3094	15	1854	14	1240
bHd19677.1	3401	11	1005	10	2396	RVARI.g10292.t1	1883	11	1011	10	872
bHd08464.1	3599	10	1395	9	2204	RVARI.g7255.t1	1009	2	837	1	172
bHd16929.1	1679	5	849	4	830	RVARI.g3221.t1	1169	5	879	4	290
bHd17510.1	7812	15	2154	14	5658	RVARI.g679.t1	3617	9	1599	8	2018
bHd00100.1	8233	21	3966	20	4267	RVARI.g6141.t1	2830	8	1821	7	1009
bHd18089.1	1138	5	621	4	517	RVARI.g7056.t1	935	4	618	3	317
bHd04013.1	1914	2	420	1	1494	RVARI.g12848.t1	457	2	387	1	70
bHd14906.1	750	1	750	0	0	RVARI.g10525.t1	768	1	768	0	0
bHd06383.1	8492	34	4572	33	3920	RVARI.g4481.t1	6456	19	4806	18	1650
bHd03714.1	12306	16	4068	15	8238	RVARI.g9663.t1	7475	16	3804	15	3671
bHd05046.1	3159	8	1521	7	1638	RVARI.g12972.t1	2225	8	1668	7	557
bHd12413.1	2303	7	1014	6	1289	RVARI.g484.t1	1484	6	1020	5	464
bHd02018.1	3274	7	1905	6	1369	RVARI.g10415.t1	2425	6	1947	5	478
bHd03045.1	17974	13	3540	12	14434	RVARI.g8721.t1	4022	7	2397	6	1625
bHd16647.1	1465	5	582	4	883	RVARI.g10013.t1	1043	5	582	4	461
bHd17394.1	12825	27	8049	26	4776	RVARI.g13714.t1	11142	21	8097	20	3045
bHd03508.1	1614	3	1188	2	426	RVARI.g13887.t1	1342	2	1182	1	160
bHd13827.1	1085	3	747	2	338	RVARI.g10715.t1	1675	3	1410	2	265
bHd19647.1	5221	16	1674	15	3547	RVARI.g7936.t1	2942	15	1779	14	1163
bHd05309.1	2036	2	582	1	1454	RVARI.g4951.t1	882	2	594	1	288
bHd11646.1	2455	5	1329	4	1126	RVARI.g6766.t1	1737	6	1323	5	414
bHd10495.1	755	3	522	2	233	RVARI.g9233.t1	671	3	348	2	323
bHd07915.1	11125	15	2535	14	8590	RVARI.g6688.t1	7797	14	2631	13	5166
bHd08761.1	1922	4	1008	3	914	RVARI.g4627.t1	1354	4	993	3	361
bHd10204.1	967	4	384	3	583	RVARI.g8228.t1	8554	11	1605	10	6949
bHd03252.1	7201	9	3030	8	4171	RVARI.g2991.t1	4391	7	2580	6	1811
bHd05922.1	2728	5	1599	4	1129	RVARI.g9691.t1	2127	4	1587	3	540
bHd05850.1	3114	5	390	4	2724	RVARI.g7910.t1	658	3	348	2	310
bHd18144.1	1102	2	618	1	484	RVARI.g5662.t1	663	1	663	0	0
bHd04425.1	6113	15	2748	14	3365	RVARI.g1794.t1	4729	12	2784	11	1945
bHd05987.1	3898	5	1809	4	2089	RVARI.g9766.t1	1613	3	1437	2	176
bHd01760.1	2151	5	915	4	1236	RVARI.g10529.t1	1715	5	753	4	962
bHd10665.1	2376	3	1860	2	516	RVARI.g9565.t1	2947	5	1935	4	1012
bHd12824.1	2040	4	1011	3	1029	RVARI.g8520.t1	978	3	774	2	204
bHd18428.1	3571	9	1548	8	2023	RVARI.g11758.t1	2446	8	1536	7	910
bHd16876.1	3632	5	1830	4	1802	RVARI.g3300.t1	1839	3	1566	2	273
bHd15041.1	1289	2	420	1	869	RVARI.g7084.t1	675	2	387	1	288
bHd03716.1	4058	4	2139	3	1919	RVARI.g8701.t1	1886	2	1752	1	134
bHd09117.1	17261	31	5874	30	11387	RVARI.g4871.t1	4080	12	2382	11	1698
bHd10827.1	3124	9	1593	8	1531	RVARI.g4171.t1	2830	8	1650	7	1180
bHd12411.1	1325	4	393	3	932	RVARI.g486.t1	2846	6	1773	5	1073
bHd13300.1	5601	12	2505	11	3096	RVARI.g2874.t1	2275	6	1674	5	601
bHd16645.1	5533	7	3834	6	1699	RVARI.g10012.t1	5036	9	3333	8	1703
bHd09127.1	6097	11	1914	10	4183	RVARI.g3403.t1	4510	12	1896	11	2614
bHd15972.1	8385	14	3024	13	5361	RVARI.g7154.t1	5971	13	2976	12	2995
bHd19645.1	3011	5	1593	4	1418	RVARI.g10320.t1	2212	7	1584	6	628
bHd04352.1	3188	9	1377	8	1811	RVARI.g9893.t1	2157	8	1428	7	729
bHd05581.1	2208	5	1560	4	648	RVARI.g368.t1	2157	4	1704	3	453
bHd04408.1	13632	8	1020	7	12612	RVARI.g7941.t1	5404	7	996	6	4408
bHd17300.1	2633	3	2442	2	191	RVARI.g624.t1	871	3	522	2	349
bHd03681.1	1645	2	1494	1	151	RVARI.g7785.t1	1584	1	1584	0	0
bHd06764.1	3874	9	1413	8	2461	RVARI.g13198.t1	2593	6	1353	5	1240
bHd04216.2	4176	21	2640	20	1536	RVARI.g11799.t1	5352	18	2721	17	2631
bHd18230.1	3331	5	699	4	2632	RVARI.g8166.t1	1105	5	738	4	367
bHd16737.1	7667	9	1572	8	6095	RVARI.g10073.t1	3200	8	1482	7	1718
bHd04828.1	1270	2	777	1	493	RVARI.g7887.t1	1044	2	813	1	231
bHd15083.1	2101	4	765	3	1336	RVARI.g2043.t1	1672	3	738	2	934
bHd03209.2	7448	19	2808	18	4640	RVARI.g2692.t1	4922	19	2697	18	2225
bHd11188.1	3324	9	1440	8	1884	RVARI.g1784.t1	2054	9	1323	8	731
bHd14968.1	2256	7	1152	6	1104	RVARI.g7040.t1	2628	6	1350	5	1278
bHd03296.1	1564	3	1314	2	250	RVARI.g13131.t1	1462	2	1365	1	97
bHd07860.1	2229	5	873	4	1356	RVARI.g5888.t1	1294	6	912	5	382
bHd08094.1	5319	10	1602	9	3717	RVARI.g9882.t1	2927	7	1770	6	1157
bHd02040.1	6007	11	2649	10	3358	RVARI.g8756.t1	4874	10	2631	9	2243
bHd19768.1	4701	9	1665	8	3036	RVARI.g5568.t1	3268	10	1644	9	1624
bHd08499.1	7446	22	3693	21	3753	RVARI.g10177.t1	5141	21	3690	20	1451
bHd08706.1	4506	16	1962	15	2544	RVARI.g1691.t1	3351	9	2004	8	1347
bHd18967.1	7004	9	1374	8	5630	RVARI.g10265.t1	3624	11	1242	10	2382
bHd12606.1	3146	7	1821	6	1325	RVARI.g8995.t1	2232	5	1719	4	513
bHd04513.1	12867	30	3984	29	8883	RVARI.g11353.t1	5079	19	3009	18	2070
bHd06433.1	881	4	453	3	428	RVARI.g10967.t1	771	4	414	3	357
bHd04986.1	4406	8	2343	7	2063	RVARI.g13003.t1	3287	8	2331	7	956
bHd13274.1	4394	17	1638	16	2756	RVARI.g10758.t1	3140	16	1617	15	1523
bHd16735.1	4386	12	2193	11	2193	RVARI.g10069.t1	4962	18	2727	17	2235
bHd16989.1	2032	4	840	3	1192	RVARI.g13540.t1	1045	3	840	2	205
bHd03408.1	1969	6	1068	5	901	RVARI.g2587.t1	1473	6	1053	5	420
bHd06949.2	7930	9	3072	8	4858	RVARI.g10450.t1	11762	11	3117	10	8645
bHd15059.1	1873	7	1110	6	763	RVARI.g1948.t1	1722	8	1200	7	522
bHd09286.1	1932	3	1059	2	873	RVARI.g8176.t1	1980	5	1179	4	801
bHd17054.1	4344	5	891	4	3453	RVARI.g3500.t1	3117	6	888	5	2229
bHd05136.1	1097	2	408	1	689	RVARI.g1899.t1	874	3	453	2	421
bHd15599.1	6913	16	3591	15	3322	RVARI.g12586.t1	4430	11	3123	10	1307
bHd15580.1	4786	9	2283	8	2503	RVARI.g11517.t1	458	2	387	1	71
bHd15408.1	459	1	459	0	0	RVARI.g6934.t1	369	1	369	0	0
bHd04480.1	1452	2	1221	1	231	RVARI.g12435.t1	1454	2	1041	1	413
bHd03335.1	2631	10	981	9	1650	RVARI.g11109.t1	1927	11	1002	10	925
bHd11329.1	3750	11	1782	10	1968	RVARI.g5475.t1	3441	11	1917	10	1524
bHd02739.1	6001	14	2127	13	3874	RVARI.g5526.t1	4170	13	2091	12	2079
bHd16649.1	940	2	480	1	460	RVARI.g10017.t1	1376	2	456	1	920
bHd02158.1	3038	3	717	2	2321	RVARI.g8052.t1	864	2	741	1	123
bHd06431.1	553	3	351	2	202	RVARI.g10968.t1	669	3	351	2	318
bHd02526.1	2897	6	1317	5	1580	RVARI.g2234.t1	2093	7	1395	6	698
bHd06418.1	4951	5	3942	4	1009	RVARI.g10980.t1	4454	5	3981	4	473
bHd17047.1	3640	7	1440	6	2200	RVARI.g3509.t1	1571	6	1218	5	353
bHd04604.1	887	3	693	2	194	RVARI.g10666.t1	819	3	633	2	186
bHd17375.1	3423	4	1302	3	2121	RVARI.g5250.t1	1660	3	1167	2	493
bHd02315.1	2654	7	1380	6	1274	RVARI.g12027.t1	2268	7	1440	6	828
bHd08002.1	3893	11	1719	10	2174	RVARI.g9847.t1	2780	3	1917	2	863
bHd07547.1	6854	4	972	3	5882	RVARI.g2565.t1	1050	3	834	2	216
bHd10103.1	3784	6	1482	5	2302	RVARI.g7952.t1	2071	7	1515	6	556
bHd08835.1	2531	3	1857	2	674	RVARI.g10610.t1	2318	5	1836	4	482
bHd06277.1	4130	12	2025	11	2105	RVARI.g10630.t1	2985	13	2076	12	909
bHd19715.1	2784	8	798	7	1986	RVARI.g13508.t1	1304	5	795	4	509
bHd11625.1	5678	8	2241	7	3437	RVARI.g9024.t1	5081	6	2343	5	2738
bHd05383.1	4937	11	2412	10	2525	RVARI.g6499.t1	3483	11	2226	10	1257
bHd00988.1	2901	7	1065	6	1836	RVARI.g12446.t1	1431	6	1023	5	408
bHd06141.1	561	3	354	2	207	RVARI.g588.t1	769	3	345	2	424
bHd05278.1	7799	8	2739	7	5060	RVARI.g2661.t1	1677	4	1398	3	279
bHd13223.1	432	1	432	0	0	RVARI.g9999.t1	360	1	360	0	0
bHd15330.1	4248	13	2571	12	1677	RVARI.g6861.t1	3551	13	2625	12	926
bHd19440.1	6373	8	3786	7	2587	RVARI.g6761.t1	5190	7	3615	6	1575
bHd13403.1	2086	6	624	5	1462	RVARI.g9421.t1	2169	7	819	6	1350
bHd01345.1	4812	9	3510	8	1302	RVARI.g4630.t1	6891	10	3522	9	3369
bHd15678.1	3997	5	1290	4	2707	RVARI.g3039.t1	1462	3	1296	2	166
bHd08330.1	5916	5	1623	4	4293	RVARI.g10575.t1	2164	5	1317	4	847
bHd18561.1	1581	4	1131	3	450	RVARI.g10680.t1	1576	6	1104	5	472
bHd06959.1	1427	5	729	4	698	RVARI.g10457.t1	1556	5	714	4	842
bHd14797.1	1157	2	765	1	392	RVARI.g7469.t1	1695	3	780	2	915
bHd11246.1	1194	4	474	3	720	RVARI.g8656.t1	712	2	501	1	211
bHd08150.1	7170	2	417	1	6753	RVARI.g5210.t1	1385	2	441	1	944
bHd11518.1	3581	5	2511	4	1070	RVARI.g10943.t1	2784	4	2514	3	270
bHd17045.1	9403	13	5019	12	4384	RVARI.g2654.t1	1710	2	1641	1	69
bHd06328.1	1640	4	816	3	824	RVARI.g12434.t1	1229	4	795	3	434
bHd00006.1	8174	20	4515	19	3659	RVARI.g7550.t1	9626	18	4566	17	5060
bHd04752.1	3403	11	1929	10	1474	RVARI.g7270.t1	2511	10	1680	9	831
bHd08502.1	2804	9	966	8	1838	RVARI.g10174.t1	1676	8	957	7	719
bHd10101.1	2565	3	1158	2	1407	RVARI.g1375.t1	1424	2	1200	1	224
bHd07490.1	3875	9	2112	8	1763	RVARI.g2620.t1	3652	10	2079	9	1573
bHd00201.1	3079	8	1134	7	1945	RVARI.g6379.t1	1531	7	930	6	601
bHd00430.1	2955	3	1428	2	1527	RVARI.g7684.t1	1675	2	1413	1	262
bHd01527.1	3036	5	1611	4	1425	RVARI.g5269.t1	1574	3	1443	2	131
bHd18455.1	9459	13	2247	12	7212	RVARI.g12024.t1	3964	11	2127	10	1837
bHd07056.1	4620	10	1644	9	2976	RVARI.g4133.t1	2490	9	1371	8	1119
bHd00175.1	675	2	546	1	129	RVARI.g6268.t1	868	2	612	1	256
bHd06907.1	5554	13	2817	12	2737	RVARI.g8740.t1	4030	13	2814	12	1216
bHd02335.1	4096	14	2361	13	1735	RVARI.g12322.t1	4036	12	2256	11	1780
bHd04930.1	3990	6	2376	5	1614	RVARI.g4750.t1	3336	7	2205	6	1131
bHd17107.1	1343	6	747	5	596	RVARI.g3457.t1	1012	4	579	3	433
bHd19576.1	29084	32	13950	31	15134	RVARI.g9772.t2	34962	42	21972	41	12990
bHd15689.1	12709	17	5070	16	7639	RVARI.g4797.t1	6887	10	4944	9	1943
bHd19395.1	1502	3	603	2	899	RVARI.g6727.t1	793	3	633	2	160
bHd03211.1	737	3	582	2	155	RVARI.g2694.t1	640	3	498	2	142
bHd01348.1	2835	12	1704	11	1131	RVARI.g13293.t1	2851	8	1725	7	1126
bHd14781.1	4610	6	1587	5	3023	RVARI.g7474.t1	3420	5	1470	4	1950
bHd19710.1	911	2	579	1	332	RVARI.g13506.t1	696	1	696	0	0
bHd13081.1	1845	4	384	3	1461	RVARI.g9114.t1	641	3	375	2	266
bHd17994.1	4263	12	2058	11	2205	RVARI.g3633.t1	3387	12	2088	11	1299
bHd00004.1	5405	10	1254	9	4151	RVARI.g4804.t1	3561	8	1224	7	2337
bHd06954.1	9911	15	6513	14	3398	RVARI.g12604.t1	8404	16	6897	15	1507
bHd19840.1	1336	5	633	4	703	RVARI.g10876.t1	1081	5	657	4	424
bHd14644.1	447	1	447	0	0	RVARI.g8648.t1	1138	4	423	3	715
bHd12912.1	5183	6	1398	5	3785	RVARI.g8610.t1	2751	6	1422	5	1329
bHd16513.1	983	3	561	2	422	RVARI.g2977.t1	643	2	423	1	220
bHd02748.1	1750	2	654	1	1096	RVARI.g9549.t1	648	1	648	0	0
bHd07625.1	2122	4	1230	3	892	RVARI.g2476.t1	1397	2	1164	1	233
bHd01141.1	6044	17	2916	16	3128	RVARI.g11954.t1	6076	17	3126	16	2950
bHd00716.1	1114	4	330	3	784	RVARI.g856.t1	992	4	330	3	662
bHd09436.1	1265	3	1119	2	146	RVARI.g3880.t1	927	2	831	1	96
bHd02915.1	1634	5	576	4	1058	RVARI.g12897.t1	856	5	570	4	286
bHd00813.1	2668	6	1230	5	1438	RVARI.g3977.t1	1981	5	1257	4	724
bHd00189.1	5923	8	2136	7	3787	RVARI.g6289.t1	777	3	579	2	198
bHd10659.1	2648	4	1077	3	1571	RVARI.g11970.t1	1448	3	1137	2	311
bHd09321.1	1962	7	1095	6	867	RVARI.g3648.t1	1404	6	984	5	420
bHd16675.1	3224	10	993	9	2231	RVARI.g7831.t1	4083	12	1083	11	3000
bHd10014.1	1490	3	642	2	848	RVARI.g8491.t1	972	3	633	2	339
bHd02515.1	3228	6	1608	5	1620	RVARI.g7774.t1	2264	3	1587	2	677
bHd08813.1	2743	8	1458	7	1285	RVARI.g8022.t1	2476	6	1725	5	751
bHd01187.1	3871	8	1269	7	2602	RVARI.g11032.t1	1682	6	1038	5	644
bHd06220.1	1649	4	1164	3	485	RVARI.g7975.t1	1728	5	1182	4	546
bHd05544.1	839	2	228	1	611	RVARI.g10736.t1	476	2	237	1	239
bHd01394.1	2063	7	1035	6	1028	RVARI.g10467.t1	1620	8	996	7	624
bHd05513.1	5220	10	2226	9	2994	RVARI.g478.t1	3034	7	2151	6	883
bHd18580.1	4435	13	2616	12	1819	RVARI.g10703.t1	3343	9	2586	8	757
bHd12271.1	3790	5	1359	4	2431	RVARI.g10928.t1	1759	3	1359	2	400
bHd18164.1	1264	4	441	3	823	RVARI.g5758.t1	919	3	447	2	472
bHd02039.1	6109	8	2247	7	3862	RVARI.g8757.t1	2618	5	1659	4	959
bHd09918.1	2139	4	1293	3	846	RVARI.g8411.t1	1215	1	1215	0	0
bHd04054.1	7403	15	2013	14	5390	RVARI.g12168.t1	1884	9	1365	8	519
